feature,feature_display,feature_order,contrast,positive_label,negative_label,positive_name,negative_name,model_short,model,metric,metric_label,metric_family,source_path,layer,positive_mean,negative_mean,positive_minus_negative,ci_low,ci_high,se,z_value,p_value_two_sided,support,ci_method,hypothesis,aggregation
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,0,0.052940918028490505,0.03276844617344109,0.020172471855049418,0.019023827442440404,0.02132111626765843,0.0005860430676576602,34.421483621803134,1.2031670073039635e-259,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,1,0.05469057370857895,0.04808163324403193,0.0066089404645470196,0.005574267775241072,0.007643613153852967,0.0005278942292377286,12.519440635087507,5.844557941165037e-36,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,2,0.05454628894405409,0.05175824508214201,0.0027880438619120804,0.0019343652686777948,0.003641722455146366,0.0004355503026705538,6.40119831123371,1.541621809028071e-10,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,3,0.054120786168883224,0.052511025973311046,0.0016097601955721783,0.0007756275013176856,0.002443892889826671,0.00042557790523188403,3.7825276542377604,0.00015524383944409852,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,4,0.048808078955801484,0.04731501918528923,0.0014930597705122561,0.0006924064826757125,0.0022937130583488,0.000408496575426808,3.655011719381657,0.00025717023003912705,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,5,0.04948032590707479,0.046458215680393836,0.0030221102266809532,0.0022598008355880473,0.003784419617773859,0.00038893336280250304,7.770251965284743,7.833015417673903e-15,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,6,0.04758462679091331,0.044386264185758265,0.0031983626051550473,0.002456008079910993,0.003940717130399102,0.0003787523087979869,8.444470253674258,3.054273252415549e-17,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,7,0.04550777735094311,0.04407538535566982,0.0014323919952732855,0.0006765687814103175,0.0021882152091362538,0.0003856240887055959,3.7144774852663387,0.00020362399719837135,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,8,0.04426611729701767,0.041994300197335535,0.002271817099682133,0.0015416019066611174,0.0030020322927031486,0.0003725587719494978,6.09787574667572,1.074872418851599e-09,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,9,0.04458132692198688,0.0385749269212419,0.0060064000007449825,0.0054091129659626985,0.0066036870355272665,0.00030473828305218573,19.710027701758758,1.7687009912340155e-86,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,10,0.043997987367406614,0.034133379278605956,0.009864608088800658,0.009223648857487146,0.01050556732011417,0.0003270200159762818,30.16515077632472,6.788861685812667e-200,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,11,0.04158738425320709,0.0279124737777737,0.013674910475433392,0.013038417146526555,0.01431140380434023,0.00032474149434022357,42.11014210923883,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
arity,Dependency Arity,3,mid_low,Mid arity (2-4 dependents),Low arity (<= 1),mid_arity,low_arity,bert,bert-base-uncased,iso,isoscore,Isotropy,/home/ldomenichelli/linguistic_profiling_of_the_geometry_copy/geometric_profiling_of_a_neural_language_model/bert/tables_ARITY/arity_bootstrap/arity_raw_iso_bert-base-uncased.csv,12,0.03806922361310223,0.020846243843784085,0.017222979769318143,0.01660743431390972,0.017838525224726568,0.00031405380377980775,54.84085708254524,0.0,supports_positive_group_greater,normal_approx_from_independent_group_ci,Mid-arity tokens (2-4 dependents) occupy higher-dimensional and more isotropic subspaces than low-arity tokens.,token_weighted_positive_minus_negative
